eid,frame,slice_idx
2503920,sa_ED,3
3847973,sa_ED,7
3024002,sa_ED,4
2458951,sa_ED,8
4239999,sa_ED,1
4691305,sa_ES,10
1401955,sa_ES,2
1047282,sa_ED,7
4395722,sa_ED,0
5045657,sa_ES,9
2793527,sa_ES,3
2250861,sa_ED,7
5892714,sa_ES,2
3461110,sa_ES,6
5290512,sa_ES,0
2787418,sa_ED,6
3152788,sa_ED,10
5370810,sa_ES,6
5560679,sa_ED,2
1763342,sa_ED,3
1217973,sa_ES,10
3474279,sa_ED,0
2502397,sa_ED,6
4634483,sa_ED,1
5716612,sa_ES,5
5701514,sa_ES,8
4055655,sa_ES,2
4499112,sa_ES,8
5137069,sa_ES,2
3974070,sa_ES,8
5198460,sa_ED,5
3847973,sa_ED,4
5745432,sa_ED,9
2276349,sa_ED,5
4842542,sa_ED,11
4920133,sa_ES,3
4395722,sa_ES,2
2761885,sa_ES,1
2372826,sa_ES,6
1959688,sa_ES,5
4504249,sa_ES,5
4833894,sa_ED,11
5197091,sa_ED,0
5095728,sa_ED,4
1670347,sa_ED,4
3228579,sa_ES,12
4122787,sa_ED,1
5453600,sa_ED,1
5046739,sa_ED,8
4636296,sa_ED,5
1768626,sa_ES,2
5946387,sa_ED,8
3575937,sa_ED,7
5079614,sa_ES,4
2778231,sa_ES,4
5453600,sa_ED,3
1757100,sa_ED,9
4330117,sa_ES,0
3034975,sa_ED,2
1277174,sa_ES,9
5879093,sa_ED,2
1077594,sa_ED,4
1436981,sa_ED,7
2620495,sa_ES,9
3960181,sa_ED,9
3787957,sa_ES,10
4430127,sa_ES,1
3466276,sa_ES,10
3215156,sa_ED,8
4917759,sa_ES,0
1277174,sa_ED,7
1074146,sa_ED,1
2152650,sa_ES,1
2263648,sa_ED,8
5079614,sa_ED,5
3988917,sa_ES,7
1348542,sa_ED,3
1707467,sa_ED,0
2446486,sa_ED,10
5840100,sa_ES,0
2855193,sa_ED,1
3965118,sa_ED,3
1078821,sa_ED,3
2044357,sa_ED,5
1605863,sa_ES,8
4319736,sa_ED,8
1837094,sa_ES,0
2575219,sa_ES,4
4811521,sa_ES,3
1085944,sa_ED,7
5761902,sa_ES,7
1436558,sa_ED,9
3613850,sa_ED,0
1502082,sa_ED,6
2576067,sa_ED,4
4062137,sa_ES,3
1924030,sa_ES,6
4184151,sa_ES,6
2320205,sa_ED,2
2047273,sa_ES,0
4400190,sa_ED,5
2690430,sa_ES,9
2956267,sa_ES,5
3024002,sa_ED,10
4492618,sa_ED,2
2047273,sa_ES,8
1471744,sa_ED,2
1277174,sa_ES,10
3778156,sa_ED,7
4491914,sa_ED,3
5388332,sa_ED,9
5638140,sa_ES,8
1940444,sa_ED,3
1789080,sa_ES,2
5981751,sa_ED,7
1640873,sa_ES,3
5074927,sa_ED,7
4001268,sa_ES,10
1983789,sa_ED,6
2480207,sa_ED,4
4201515,sa_ED,3
5844078,sa_ES,4
4900567,sa_ED,2
5881453,sa_ES,5
2288081,sa_ED,9
4013107,sa_ES,8
1220849,sa_ED,9
5503381,sa_ES,4
5013032,sa_ES,7
3470028,sa_ES,0
5784628,sa_ED,3
4206757,sa_ES,6
4062137,sa_ES,8
3986770,sa_ED,4
3712854,sa_ED,10
4184010,sa_ED,9
3847973,sa_ED,0
4323684,sa_ED,8
2301713,sa_ES,1
2567875,sa_ED,6
1272162,sa_ED,3
1436558,sa_ED,4
1999496,sa_ED,0
5646954,sa_ES,9
4184010,sa_ES,1
4866538,sa_ES,5
1301951,sa_ED,0
1401955,sa_ED,5
4076618,sa_ES,1
1502082,sa_ES,4
4872466,sa_ES,7
5781731,sa_ED,3
3152788,sa_ED,6
1076888,sa_ES,10
1811492,sa_ED,2
5892714,sa_ES,0
5784628,sa_ES,8
3414291,sa_ES,0
5524602,sa_ES,8
3474279,sa_ED,2
4354853,sa_ED,9
2765774,sa_ED,7
2979562,sa_ES,6
5584662,sa_ES,5
2563854,sa_ES,0
2473776,sa_ES,10
3778156,sa_ES,2
1822226,sa_ED,3
2567875,sa_ED,4
3704858,sa_ES,3
1627663,sa_ES,2
4900567,sa_ED,5
4724117,sa_ED,1
5500053,sa_ED,2
3189578,sa_ED,1
5501296,sa_ES,7
5628564,sa_ED,7
1226362,sa_ES,6
3290788,sa_ES,7
2944276,sa_ED,6
1540703,sa_ED,10
5459340,sa_ES,8
2711193,sa_ED,7
5318120,sa_ED,4
4868346,sa_ES,2
2108650,sa_ED,4
2447092,sa_ES,2
3993596,sa_ES,3
5303399,sa_ES,8
1241905,sa_ES,9
4201515,sa_ES,3
1540703,sa_ES,5
2809624,sa_ED,8
5644142,sa_ES,10
2791579,sa_ED,4
1721151,sa_ED,7
3965118,sa_ES,1
3384112,sa_ES,8
4631691,sa_ED,5
4097330,sa_ES,6
3466276,sa_ED,3
1489774,sa_ED,3
