eid,frame,slice_idx
4971793,sa_ED,0
4971793,sa_ED,1
4971793,sa_ED,2
4971793,sa_ED,3
4971793,sa_ED,4
4971793,sa_ED,5
4971793,sa_ED,6
4971793,sa_ED,7
4971793,sa_ED,8
4971793,sa_ED,9
4971793,sa_ED,10
4971793,sa_ES,0
4971793,sa_ES,1
4971793,sa_ES,2
4971793,sa_ES,3
4971793,sa_ES,4
4971793,sa_ES,5
4971793,sa_ES,6
4971793,sa_ES,7
4971793,sa_ES,8
4971793,sa_ES,9
4971793,sa_ES,10
3881277,sa_ED,0
3881277,sa_ED,1
3881277,sa_ED,2
3881277,sa_ED,3
3881277,sa_ED,4
3881277,sa_ED,5
3881277,sa_ED,6
3881277,sa_ED,7
3881277,sa_ED,8
3881277,sa_ED,9
3881277,sa_ED,10
3881277,sa_ED,11
3881277,sa_ED,12
3881277,sa_ES,0
3881277,sa_ES,1
3881277,sa_ES,2
3881277,sa_ES,3
3881277,sa_ES,4
3881277,sa_ES,5
3881277,sa_ES,6
3881277,sa_ES,7
3881277,sa_ES,8
3881277,sa_ES,9
3881277,sa_ES,10
3881277,sa_ES,11
3881277,sa_ES,12
2250861,sa_ED,0
2250861,sa_ED,1
2250861,sa_ED,2
2250861,sa_ED,3
2250861,sa_ED,4
2250861,sa_ED,5
2250861,sa_ED,6
2250861,sa_ED,7
2250861,sa_ED,8
2250861,sa_ED,9
2250861,sa_ED,10
2250861,sa_ES,0
2250861,sa_ES,1
2250861,sa_ES,2
2250861,sa_ES,3
2250861,sa_ES,4
2250861,sa_ES,5
2250861,sa_ES,6
2250861,sa_ES,7
2250861,sa_ES,8
2250861,sa_ES,9
2250861,sa_ES,10
1625111,sa_ED,0
1625111,sa_ED,1
1625111,sa_ED,2
1625111,sa_ED,3
1625111,sa_ED,4
1625111,sa_ED,5
1625111,sa_ED,6
1625111,sa_ED,7
1625111,sa_ED,8
1625111,sa_ED,9
1625111,sa_ED,10
1625111,sa_ED,11
1625111,sa_ED,12
1625111,sa_ES,0
1625111,sa_ES,1
1625111,sa_ES,2
1625111,sa_ES,3
1625111,sa_ES,4
1625111,sa_ES,5
1625111,sa_ES,6
1625111,sa_ES,7
1625111,sa_ES,8
1625111,sa_ES,9
1625111,sa_ES,10
1625111,sa_ES,11
1625111,sa_ES,12
3324774,sa_ED,0
3324774,sa_ED,1
3324774,sa_ED,2
3324774,sa_ED,3
3324774,sa_ED,4
3324774,sa_ED,5
3324774,sa_ED,6
3324774,sa_ED,7
3324774,sa_ED,8
3324774,sa_ES,0
3324774,sa_ES,1
3324774,sa_ES,2
3324774,sa_ES,3
3324774,sa_ES,4
3324774,sa_ES,5
3324774,sa_ES,6
3324774,sa_ES,7
3324774,sa_ES,8
2492989,sa_ED,0
2492989,sa_ED,1
2492989,sa_ED,2
2492989,sa_ED,3
2492989,sa_ED,4
2492989,sa_ED,5
2492989,sa_ED,6
2492989,sa_ED,7
2492989,sa_ED,8
2492989,sa_ED,9
2492989,sa_ED,10
2492989,sa_ES,0
2492989,sa_ES,1
2492989,sa_ES,2
2492989,sa_ES,3
2492989,sa_ES,4
2492989,sa_ES,5
2492989,sa_ES,6
2492989,sa_ES,7
2492989,sa_ES,8
2492989,sa_ES,9
2492989,sa_ES,10
3984268,sa_ED,0
3984268,sa_ED,1
3984268,sa_ED,2
3984268,sa_ED,3
3984268,sa_ED,4
3984268,sa_ED,5
3984268,sa_ED,6
3984268,sa_ED,7
3984268,sa_ED,8
3984268,sa_ED,9
3984268,sa_ED,10
3984268,sa_ES,0
3984268,sa_ES,1
3984268,sa_ES,2
3984268,sa_ES,3
3984268,sa_ES,4
3984268,sa_ES,5
3984268,sa_ES,6
3984268,sa_ES,7
3984268,sa_ES,8
3984268,sa_ES,9
3984268,sa_ES,10
1525465,sa_ED,0
1525465,sa_ED,1
1525465,sa_ED,2
1525465,sa_ED,3
1525465,sa_ED,4
1525465,sa_ED,5
1525465,sa_ED,6
